path,label
/shared/u/xiangruz/classification/experimental/Noble/images/72/90.png,1
/shared/u/xiangruz/classification/experimental/Noble/images/31/139.png,0
/shared/u/xiangruz/classification/experimental/Noble/images/72/192.png,1
/shared/u/xiangruz/classification/experimental/Noble/images/73/315.png,5
/shared/u/xiangruz/classification/experimental/Noble/images/35/370.png,3
/shared/u/xiangruz/classification/experimental/Noble/images/73/272.png,5
/shared/u/xiangruz/classification/experimental/Noble/images/73/129.png,5
/shared/u/xiangruz/classification/experimental/Noble/images/43/272.png,2
/shared/u/xiangruz/classification/experimental/Noble/images/73/21.png,5
/shared/u/xiangruz/classification/experimental/Noble/images/43/355.png,2
/shared/u/xiangruz/classification/experimental/Noble/images/35/250.png,3
/shared/u/xiangruz/classification/experimental/Noble/images/69/156.png,6
/shared/u/xiangruz/classification/experimental/Noble/images/33/8.png,4
/shared/u/xiangruz/classification/experimental/Noble/images/72/376.png,1
/shared/u/xiangruz/classification/experimental/Noble/images/43/35.png,2
/shared/u/xiangruz/classification/experimental/Noble/images/69/337.png,6
/shared/u/xiangruz/classification/experimental/Noble/images/72/310.png,1
/shared/u/xiangruz/classification/experimental/Noble/images/73/322.png,5
/shared/u/xiangruz/classification/experimental/Noble/images/35/48.png,3
/shared/u/xiangruz/classification/experimental/Noble/images/33/366.png,4
/shared/u/xiangruz/classification/experimental/Noble/images/31/353.png,0
/shared/u/xiangruz/classification/experimental/Noble/images/43/10.png,2
/shared/u/xiangruz/classification/experimental/Noble/images/73/111.png,5
/shared/u/xiangruz/classification/experimental/Noble/images/35/112.png,3
/shared/u/xiangruz/classification/experimental/Noble/images/31/370.png,0
/shared/u/xiangruz/classification/experimental/Noble/images/35/378.png,3
/shared/u/xiangruz/classification/experimental/Noble/images/73/182.png,5
/shared/u/xiangruz/classification/experimental/Noble/images/72/190.png,1
/shared/u/xiangruz/classification/experimental/Noble/images/31/104.png,0
/shared/u/xiangruz/classification/experimental/Noble/images/73/153.png,5
/shared/u/xiangruz/classification/experimental/Noble/images/31/329.png,0
/shared/u/xiangruz/classification/experimental/Noble/images/31/99.png,0
/shared/u/xiangruz/classification/experimental/Noble/images/35/281.png,3
/shared/u/xiangruz/classification/experimental/Noble/images/72/132.png,1
/shared/u/xiangruz/classification/experimental/Noble/images/73/320.png,5
/shared/u/xiangruz/classification/experimental/Noble/images/43/231.png,2
/shared/u/xiangruz/classification/experimental/Noble/images/31/38.png,0
/shared/u/xiangruz/classification/experimental/Noble/images/35/269.png,3
/shared/u/xiangruz/classification/experimental/Noble/images/73/149.png,5
/shared/u/xiangruz/classification/experimental/Noble/images/69/277.png,6
/shared/u/xiangruz/classification/experimental/Noble/images/31/326.png,0
/shared/u/xiangruz/classification/experimental/Noble/images/33/321.png,4
/shared/u/xiangruz/classification/experimental/Noble/images/72/224.png,1
/shared/u/xiangruz/classification/experimental/Noble/images/72/141.png,1
/shared/u/xiangruz/classification/experimental/Noble/images/69/273.png,6
/shared/u/xiangruz/classification/experimental/Noble/images/31/76.png,0
/shared/u/xiangruz/classification/experimental/Noble/images/31/335.png,0
/shared/u/xiangruz/classification/experimental/Noble/images/72/57.png,1
/shared/u/xiangruz/classification/experimental/Noble/images/33/268.png,4
/shared/u/xiangruz/classification/experimental/Noble/images/33/149.png,4
/shared/u/xiangruz/classification/experimental/Noble/images/35/60.png,3
/shared/u/xiangruz/classification/experimental/Noble/images/35/76.png,3
/shared/u/xiangruz/classification/experimental/Noble/images/43/326.png,2
/shared/u/xiangruz/classification/experimental/Noble/images/69/19.png,6
/shared/u/xiangruz/classification/experimental/Noble/images/43/220.png,2
/shared/u/xiangruz/classification/experimental/Noble/images/43/297.png,2
/shared/u/xiangruz/classification/experimental/Noble/images/72/392.png,1
/shared/u/xiangruz/classification/experimental/Noble/images/69/296.png,6
/shared/u/xiangruz/classification/experimental/Noble/images/43/206.png,2
/shared/u/xiangruz/classification/experimental/Noble/images/43/364.png,2
/shared/u/xiangruz/classification/experimental/Noble/images/33/384.png,4
/shared/u/xiangruz/classification/experimental/Noble/images/69/356.png,6
/shared/u/xiangruz/classification/experimental/Noble/images/33/337.png,4
/shared/u/xiangruz/classification/experimental/Noble/images/33/335.png,4
/shared/u/xiangruz/classification/experimental/Noble/images/69/26.png,6
/shared/u/xiangruz/classification/experimental/Noble/images/35/92.png,3
/shared/u/xiangruz/classification/experimental/Noble/images/33/134.png,4
/shared/u/xiangruz/classification/experimental/Noble/images/33/359.png,4
/shared/u/xiangruz/classification/experimental/Noble/images/69/278.png,6
/shared/u/xiangruz/classification/experimental/Noble/images/69/315.png,6
